,v,vw,o,c,h,l,t,n
839,1125,56.7173,56.651,56.804,56.838,56.438,1697112000000,1125
840,769,56.7865,56.803,56.774,56.853,56.64,1697126400000,769
841,26,56.7675,56.773,56.773,56.824,56.64,1697140800000,26
842,471,56.7892,56.758,56.802,56.85,55.989,1697155200000,471
843,419,56.7873,56.801,56.796,56.809,56.635,1697169600000,419
844,312,56.8043,56.795,56.815,56.842,56.45,1697184000000,312
845,651,56.7797,56.816,56.824,56.829,56.605,1697198400000,651
846,169,56.7948,56.823,56.77,56.825,56.68,1697212800000,169
847,33,56.7232,56.745,56.769,56.769,56.652,1697227200000,33
848,2,56.7845,56.769,56.8,56.8,56.769,1697400000000,2
849,331,56.8395,56.749,56.816,56.88,56.658,1697414400000,331
850,1270,56.7908,56.812,56.791,56.827,55.813,1697428800000,1270
851,424,56.6531,56.792,56.759,56.797,55.994,1697443200000,424
852,633,56.7128,56.66,56.635,56.787,56.505,1697457600000,633
853,657,56.628,56.636,56.627,56.75,56.535,1697472000000,657
854,55,56.6077,56.626,56.62,56.648,56.52,1697486400000,55
855,420,56.7247,56.618,56.751,56.772,56.537,1697500800000,420
856,583,56.7147,56.75,56.73,56.771,55.948,1697515200000,583
857,331,56.6923,56.731,56.714,56.777,55.544,1697529600000,331
858,726,56.696,56.712,56.641,56.75,56.545,1697544000000,726
859,269,56.6506,56.635,56.643,56.675,56.55,1697558400000,269
860,19,56.6318,56.644,56.612,56.75,56.55,1697572800000,19
861,484,56.7162,56.605,56.747,56.754,56.545,1697587200000,484
862,890,56.7058,56.743,56.69,56.75,56.575,1697601600000,890
863,476,56.7079,56.691,56.77,56.777,53.168,1697616000000,476
864,723,56.8176,56.772,56.861,56.883,56.685,1697630400000,723
865,361,56.8321,56.862,56.829,56.872,56.705,1697644800000,361
866,123,56.8105,56.82,56.826,56.849,56.73,1697659200000,123
867,411,56.8522,56.815,56.844,56.904,56.74,1697673600000,411
868,800,56.8791,56.836,56.881,56.924,56.745,1697688000000,800
869,829,56.8537,56.882,56.831,56.933,56.576,1697702400000,829
870,916,56.734,56.833,56.679,56.843,56.55,1697716800000,916
871,745,56.6473,56.682,56.641,56.76,56.51,1697731200000,745
872,91,56.65,56.642,56.59,56.681,56.55,1697745600000,91
873,461,56.7582,56.66,56.783,56.8,56.625,1697760000000,461
874,447,56.783,56.784,56.825,56.826,56.635,1697774400000,447
875,389,56.6783,56.824,46.557,56.832,46.557,1697788800000,389
876,479,56.7622,56.764,56.715,56.817,56.58,1697803200000,479
877,122,56.7087,56.716,56.7,56.75,56.57,1697817600000,122
878,19,56.6935,56.7,56.692,56.703,56.58,1697832000000,19
879,2,56.7235,56.692,56.755,56.755,56.692,1698004800000,2
880,427,56.795,56.693,56.854,56.862,56.634,1698019200000,427
881,541,56.8421,56.859,56.807,56.872,56.7,1698033600000,541
882,763,56.8295,56.809,56.893,56.968,56.675,1698048000000,763
883,825,56.7968,56.894,56.726,56.905,56.655,1698062400000,825
884,171,56.6866,56.655,56.677,56.761,56.595,1698076800000,171
885,17,56.6716,56.676,56.656,56.689,56.635,1698091200000,17
886,632,56.7248,56.658,56.74,56.83,56.585,1698105600000,632
887,690,56.7232,56.743,56.746,56.777,56.575,1698120000000,690
888,264,56.771,56.747,56.789,56.835,56.115,1698134400000,264
889,454,56.7871,56.817,56.775,56.821,56.635,1698148800000,454
890,126,56.6947,56.712,56.654,56.79,56.63,1698163200000,126
891,51,56.6608,56.656,56.679,56.735,56.63,1698177600000,51
892,428,56.7917,56.671,56.784,56.844,56.62,1698192000000,428
893,468,56.8115,56.785,56.856,56.86,56.71,1698206400000,468
894,472,56.8536,56.856,56.888,56.96,55.942,1698220800000,472
895,417,56.8594,56.885,56.825,56.923,56.735,1698235200000,417
896,163,56.8319,56.755,56.828,56.862,56.755,1698249600000,163
897,81,56.8239,56.817,56.761,56.854,56.758,1698264000000,81
898,659,56.9334,56.751,56.953,57.01,56.716,1698278400000,659
899,895,56.9402,56.95,56.895,57.029,56.78,1698292800000,895
900,515,57.0098,56.954,57.045,57.101,56.9,1698307200000,515
901,543,57.0227,57.101,56.985,57.109,56.79,1698321600000,543
902,266,56.945,56.986,56.918,57.0,56.855,1698336000000,266
903,40,56.8803,56.914,56.881,57.0,56.801,1698350400000,40
904,625,56.8477,56.895,56.887,57.0,56.638,1698364800000,625
905,1224,56.9296,56.888,56.953,57.04,56.763,1698379200000,1224
906,547,56.9082,56.954,56.931,56.984,52.629,1698393600000,547
907,544,56.8541,56.93,56.861,56.933,56.715,1698408000000,544
908,262,56.8924,56.863,56.916,56.928,56.735,1698422400000,262
909,72,56.8873,56.906,56.876,56.942,56.775,1698436800000,72
910,1,56.876,56.876,56.876,56.876,56.876,1698609600000,1
911,658,56.866,56.97,56.91,56.97,56.82,1698624000000,658
912,671,56.8975,56.906,56.876,56.94,56.765,1698638400000,671
913,726,56.7889,56.88,56.747,56.902,52.911,1698652800000,726
914,492,56.7302,56.746,56.744,56.771,56.62,1698667200000,492
915,201,56.7582,56.747,56.735,56.826,56.655,1698681600000,201
916,118,56.7388,56.734,56.707,56.88,56.635,1698696000000,118
917,423,56.8225,56.7,56.831,56.95,56.657,1698710400000,423
918,846,56.791,56.831,56.739,56.843,56.635,1698724800000,846
919,388,56.7351,56.739,56.8,56.806,55.011,1698739200000,388
920,364,56.8107,56.801,56.814,56.865,56.7,1698753600000,364
921,184,56.7897,56.808,56.765,56.88,56.675,1698768000000,184
922,43,56.761,56.764,56.782,56.795,56.685,1698782400000,43
923,178,56.8052,56.775,56.823,56.865,56.695,1698796800000,178
924,279,56.8219,56.824,56.814,56.858,56.7,1698811200000,279
925,376,56.8086,56.81,56.811,56.866,56.11,1698825600000,376
926,388,56.7534,56.815,56.774,56.865,56.54,1698840000000,388
927,552,56.708,56.773,56.644,56.8,56.597,1698854400000,552
928,166,56.6251,56.643,56.655,56.665,56.565,1698868800000,166
929,453,56.6183,56.652,56.602,56.8,56.505,1698883200000,453
930,511,56.6092,56.602,56.582,56.656,56.45,1698897600000,511
931,476,56.5777,56.583,56.506,56.635,56.425,1698912000000,476
932,668,56.4748,56.51,56.533,56.543,56.301,1698926400000,668
933,607,56.5518,56.529,56.549,56.599,56.395,1698940800000,607
934,1792,56.5426,56.544,56.444,56.553,56.42,1698955200000,1792
935,1018,56.339,56.432,56.22,56.8,56.085,1698969600000,1018
936,1395,55.9683,56.22,56.036,56.222,53.668,1698984000000,1395
937,724,56.0139,56.035,56.036,56.205,54.299,1698998400000,724
938,1537,55.8233,56.04,55.706,56.043,54.144,1699012800000,1537
939,464,55.7609,55.706,55.783,56.07,55.556,1699027200000,464
940,83,55.6913,55.782,55.691,55.811,55.61,1699041600000,83
941,1,55.691,55.691,55.691,55.691,55.691,1699214400000,1
942,620,55.7804,55.906,55.808,55.906,55.468,1699228800000,620
943,484,55.7924,55.8,55.864,55.878,55.621,1699243200000,484
944,925,55.8725,55.857,55.899,55.967,55.635,1699257600000,925
945,1806,55.9273,55.896,55.983,56.07,55.75,1699272000000,1806
946,410,55.9939,55.986,55.969,56.028,55.795,1699286400000,410
947,71,55.9037,55.97,55.732,55.985,55.731,1699300800000,71
948,1004,56.0681,55.73,56.199,56.201,55.73,1699315200000,1004
949,1140,56.1366,56.199,56.113,56.252,55.751,1699329600000,1140
950,1043,56.1101,56.117,56.077,56.172,55.77,1699344000000,1043
951,1621,56.0602,56.076,56.034,56.104,55.955,1699358400000,1621
952,484,56.0279,55.965,55.989,56.073,55.925,1699372800000,484
953,110,55.9961,55.995,55.93,56.12,55.576,1699387200000,110
954,454,56.0168,56.015,56.014,56.135,55.905,1699401600000,454
955,700,55.993,56.019,56.013,56.061,55.865,1699416000000,700
956,618,55.715,56.012,46.082,56.057,46.04,1699430400000,618
957,1692,55.938,55.951,55.921,55.992,55.805,1699444800000,1692
958,331,55.8951,55.92,55.899,55.927,55.805,1699459200000,331
959,129,55.8278,55.898,55.75,56.0,55.489,1699473600000,129
960,458,55.9014,56.0,55.907,56.0,55.339,1699488000000,458
961,477,55.861,55.907,55.723,55.911,55.723,1699502400000,477
962,962,55.795,55.723,55.795,55.867,55.623,1699516800000,962
963,1237,55.8257,55.794,55.876,55.889,55.695,1699531200000,1237
964,468,55.9211,55.875,55.999,56.025,55.74,1699545600000,468
965,141,55.9967,55.999,55.944,56.066,55.719,1699560000000,141
966,685,55.9248,55.941,55.922,56.016,55.5,1699574400000,685
967,733,55.9411,55.923,55.949,56.017,55.795,1699588800000,733
968,922,55.8654,55.948,55.813,55.95,54.043,1699603200000,922
969,702,55.8489,55.814,55.88,55.896,55.715,1699617600000,702
970,220,55.8615,55.879,55.874,55.916,55.758,1699632000000,220
971,64,55.8477,55.876,55.897,55.897,55.766,1699646400000,64
972,1,55.897,55.897,55.897,55.897,55.897,1699819200000,1
973,373,56.0458,55.833,56.104,56.114,55.833,1699833600000,373
974,674,56.0806,56.116,56.045,56.138,55.83,1699848000000,674
975,615,56.0364,56.044,56.04,56.103,55.234,1699862400000,615
976,533,56.0463,56.039,55.946,56.099,55.875,1699876800000,533
977,225,55.9808,55.948,55.997,56.05,55.9,1699891200000,225
978,166,55.9274,55.998,55.8,55.998,55.71,1699905600000,166
979,525,56.069,55.975,56.092,56.126,55.747,1699920000000,525
980,474,56.0718,56.098,56.055,56.149,55.925,1699934400000,474
981,417,56.008,56.056,56.035,56.063,55.905,1699948800000,417
982,1089,55.7915,56.032,55.752,56.065,53.234,1699963200000,1089
983,765,55.6249,55.752,55.554,55.753,55.41,1699977600000,765
984,262,55.5266,55.556,55.435,56.06,55.348,1699992000000,262
985,754,55.7485,55.498,55.759,55.841,55.394,1700006400000,754
986,691,55.8122,55.756,55.82,55.865,55.655,1700020800000,691
987,814,55.5884,55.819,55.64,55.84,51.399,1700035200000,814
988,865,55.6804,55.639,55.711,55.776,55.56,1700049600000,865
989,335,55.756,55.71,55.772,56.06,55.65,1700064000000,335
990,47,55.738,55.765,55.743,55.786,55.631,1700078400000,47
991,275,55.8776,55.73,55.908,55.954,55.7,1700092800000,275
992,440,55.796,55.916,55.743,55.916,55.63,1700107200000,440
993,532,55.6569,55.742,55.629,55.743,55.338,1700121600000,532
994,896,55.6248,55.633,55.655,55.723,55.354,1700136000000,896
995,342,55.6642,55.654,55.604,55.747,55.51,1700150400000,342
996,110,55.6302,55.603,55.62,55.7,55.49,1700164800000,110
997,990,55.5981,55.7,55.616,55.7,55.127,1700179200000,990
998,924,55.6236,55.615,55.647,55.692,55.47,1700193600000,924
999,1015,55.5455,55.648,55.523,55.692,55.116,1700208000000,1015
1000,694,55.4563,55.515,55.404,55.54,55.32,1700222400000,694
1001,171,55.3747,55.397,55.362,55.7,55.275,1700236800000,171
1002,46,55.3592,55.371,55.386,55.386,55.265,1700251200000,46
1003,1,55.386,55.386,55.386,55.386,55.386,1700424000000,1
1004,584,55.4508,55.56,55.455,55.56,55.41,1700438400000,584
1005,555,55.4738,55.446,55.462,55.539,55.37,1700452800000,555
1006,261,55.1795,55.469,55.279,55.472,48.01,1700467200000,261
1007,513,55.256,55.286,55.185,55.312,55.105,1700481600000,513
1008,319,55.1397,55.19,55.124,55.37,55.02,1700496000000,319
1009,120,55.1234,55.123,55.12,55.225,54.879,1700510400000,120
1010,814,55.1956,55.106,55.338,55.376,53.647,1700524800000,814
1011,745,55.3274,55.339,55.328,55.379,55.13,1700539200000,745
1012,314,55.0558,55.326,55.345,55.369,49.922,1700553600000,314
1013,563,55.2957,55.348,55.385,55.385,55.175,1700568000000,563
1014,316,55.3261,55.354,55.329,55.42,55.225,1700582400000,316
1015,70,55.3119,55.325,55.285,55.35,55.193,1700596800000,70
1016,755,55.4693,55.198,55.475,55.612,55.183,1700611200000,755
1017,851,55.5391,55.459,55.478,55.62,55.35,1700625600000,851
1018,712,55.4567,55.481,55.587,55.625,49.573,1700640000000,712
1019,749,55.5178,55.589,55.475,55.589,55.425,1700654400000,749
1020,341,55.4561,55.473,55.474,55.502,55.377,1700668800000,341
1021,128,55.4104,55.474,55.321,55.475,55.298,1700683200000,128
1022,482,55.482,55.306,55.435,55.62,55.306,1700697600000,482
1023,523,55.4108,55.437,55.366,55.464,55.245,1700712000000,523
1024,454,55.3763,55.367,55.4,55.452,51.745,1700726400000,454
1025,397,55.3871,55.4,55.377,55.45,55.235,1700740800000,397
1026,171,55.3535,55.376,54.838,55.412,54.838,1700755200000,171
1027,26,54.704,54.825,55.212,55.353,54.206,1700769600000,26
1028,955,55.3466,55.199,55.387,55.456,53.856,1700784000000,955
1029,728,55.4128,55.395,55.409,55.481,55.25,1700798400000,728
1030,530,55.3266,55.411,55.413,55.472,53.361,1700812800000,530
1031,769,55.3447,55.418,55.37,55.427,55.216,1700827200000,769
1032,457,55.3299,55.369,55.284,55.423,55.174,1700841600000,457
1033,176,55.3102,55.279,54.57,55.393,53.273,1700856000000,176
1034,1,55.393,55.393,55.393,55.393,55.393,1701028800000,1
1035,1376,55.5048,55.42,55.539,55.561,55.383,1701043200000,1376
1036,505,55.5144,55.537,55.486,55.547,55.33,1701057600000,505
1037,2553,55.5025,55.49,55.486,55.519,54.152,1701072000000,2553
1038,568,55.4848,55.486,55.507,55.517,55.39,1701086400000,568
1039,292,55.4811,55.49,55.452,55.514,55.379,1701100800000,292
1040,68,55.4141,55.385,55.319,55.453,55.162,1701115200000,68
1041,418,55.4641,55.318,55.448,55.521,55.31,1701129600000,418
1042,687,55.4192,55.448,55.42,55.461,55.305,1701144000000,687
1043,555,55.3674,55.419,55.388,55.426,55.031,1701158400000,555
1044,457,55.3809,55.39,55.333,55.425,55.275,1701172800000,457
1045,245,55.334,55.332,55.335,55.37,55.25,1701187200000,245
1046,113,55.2892,55.336,54.83,55.42,54.66,1701201600000,113
1047,426,55.2717,55.205,55.314,55.361,53.86,1701216000000,426
1048,567,55.3493,55.324,55.373,55.464,55.233,1701230400000,567
1049,933,55.3429,55.373,55.312,55.406,53.515,1701244800000,933
1050,621,55.3592,55.315,55.391,55.408,55.25,1701259200000,621
1051,97,55.3932,55.39,55.398,55.46,55.305,1701273600000,97
1052,60,55.3738,55.402,55.2,55.422,55.102,1701288000000,60
1053,396,55.4337,55.335,55.441,55.591,54.785,1701302400000,396
1054,614,55.4477,55.442,55.477,55.535,55.202,1701316800000,614
1055,635,55.4504,55.476,55.448,55.489,55.355,1701331200000,635
1056,976,55.4275,55.449,55.426,55.567,54.31,1701345600000,976
1057,208,55.4579,55.428,55.458,55.487,55.402,1701360000000,208
1058,79,55.4721,55.454,55.509,55.509,55.42,1701374400000,79
1059,684,55.4884,55.502,55.459,55.558,55.3,1701388800000,684
1060,681,55.4188,55.459,55.396,55.468,55.2,1701403200000,681
1061,354,55.3294,55.396,55.328,55.407,52.928,1701417600000,354
1062,337,55.3619,55.324,55.363,55.48,55.285,1701432000000,337
1063,511,55.2388,55.364,55.195,55.379,54.925,1701446400000,511
1064,93,55.1659,55.197,55.236,55.29,55.003,1701460800000,93
1065,1,55.236,55.236,55.236,55.236,55.236,1701633600000,1
1066,559,55.315,55.46,55.34,55.46,55.214,1701648000000,559
1067,945,55.2777,55.339,55.328,55.345,55.155,1701662400000,945
1068,786,55.2629,55.327,55.282,55.353,54.616,1701676800000,786
1069,402,55.3154,55.281,55.374,55.46,55.205,1701691200000,402
1070,98,55.3591,55.375,55.354,55.392,55.275,1701705600000,98
1071,31,55.3313,55.352,55.325,55.353,55.21,1701720000000,31
1072,655,55.3899,55.318,55.356,55.46,55.26,1701734400000,655
1073,716,55.306,55.339,55.307,55.351,55.13,1701748800000,716
1074,676,54.933,55.309,55.282,55.309,49.489,1701763200000,676
1075,661,55.2911,55.277,55.33,55.34,55.185,1701777600000,661
1076,268,55.3341,55.331,55.327,55.46,55.21,1701792000000,268
1077,67,55.2549,55.327,55.121,55.45,55.115,1701806400000,67
1078,484,55.305,55.116,55.333,55.46,55.116,1701820800000,484
1079,490,55.2921,55.335,55.288,55.361,55.11,1701835200000,490
1080,427,55.2869,55.29,55.317,55.364,52.386,1701849600000,427
1081,359,55.3393,55.325,55.343,55.45,55.245,1701864000000,359
1082,146,55.3568,55.344,55.364,55.384,55.265,1701878400000,146
1083,86,55.2765,55.366,55.245,55.381,55.185,1701892800000,86
1084,589,55.3542,55.254,55.334,55.41,55.21,1701907200000,589
1085,865,55.3214,55.333,55.29,55.367,55.2,1701921600000,865
1086,581,55.3051,55.292,55.276,55.355,55.123,1701936000000,581
1087,341,55.3199,55.281,55.331,55.342,55.229,1701950400000,341
1088,203,55.3555,55.329,55.411,55.416,55.32,1701964800000,203
1089,96,55.3647,55.4,55.373,55.405,55.31,1701979200000,96
1090,702,55.3425,55.364,55.339,55.417,55.245,1701993600000,702
1091,658,55.392,55.28,55.385,55.5,54.55,1702008000000,658
1092,705,55.3709,55.479,55.485,55.567,52.633,1702022400000,705
1093,577,55.4987,55.482,55.51,55.598,55.317,1702036800000,577
1094,265,55.5989,55.519,55.608,55.676,55.31,1702051200000,265
1095,171,55.4437,55.612,55.363,55.627,55.168,1702065600000,171
1096,1,55.363,55.363,55.363,55.363,55.363,1702238400000,1
1097,491,55.5802,55.315,55.578,55.655,55.315,1702252800000,491
1098,798,55.6419,55.581,55.636,55.712,55.56,1702267200000,798
1099,496,55.6187,55.632,55.578,55.685,53.15,1702281600000,496
1100,545,55.5319,55.579,55.516,55.587,55.44,1702296000000,545
1101,281,55.531,55.515,55.531,55.563,55.47,1702310400000,281
1102,112,55.5176,55.532,55.546,55.62,55.362,1702324800000,112
1103,401,55.5972,55.525,55.571,55.635,55.47,1702339200000,401
1104,544,55.579,55.569,55.618,55.636,55.425,1702353600000,544
1105,544,55.561,55.606,55.567,55.641,53.116,1702368000000,544
1106,828,55.5319,55.568,55.527,55.628,55.395,1702382400000,828
1107,298,55.5474,55.526,55.543,55.597,55.44,1702396800000,298
1108,101,55.5222,55.477,55.527,55.554,55.4,1702411200000,101
1109,634,55.761,55.515,55.814,55.863,55.436,1702425600000,634
1110,937,55.9489,55.809,56.058,56.092,55.685,1702440000000,937
1111,710,55.8305,56.056,55.91,56.14,51.824,1702454400000,710
1112,1147,55.874,55.762,55.86,56.095,55.488,1702468800000,1147
1113,1048,55.6307,55.859,55.505,56.07,55.31,1702483200000,1048
1114,392,55.4638,55.507,55.48,55.785,54.66,1702497600000,392
1115,628,55.6256,55.72,55.673,56.07,54.908,1702512000000,628
1116,1317,55.6969,55.682,55.8,55.833,55.47,1702526400000,1317
1117,841,55.6597,55.798,55.505,55.803,53.231,1702540800000,841
1118,1054,55.6374,55.503,55.643,55.736,55.424,1702555200000,1054
1119,367,55.6296,55.645,55.66,56.07,55.525,1702569600000,367
1120,124,55.6422,55.659,55.656,55.688,55.56,1702584000000,124
1121,539,55.6633,55.645,55.67,55.735,55.47,1702598400000,539
1122,642,55.6802,55.666,55.651,55.72,55.505,1702612800000,642
1123,483,55.6465,55.651,55.696,55.73,53.229,1702627200000,483
1124,589,55.7924,55.698,55.803,55.874,55.645,1702641600000,589
1125,276,55.8373,55.81,55.871,55.89,55.703,1702656000000,276
1126,161,55.8064,55.815,55.736,55.879,55.207,1702670400000,161
1127,1,55.736,55.736,55.736,55.736,55.736,1702843200000,1
1128,423,55.8008,55.72,55.781,55.846,55.7,1702857600000,423
1129,513,55.8023,55.781,55.795,55.87,55.7,1702872000000,513
1130,719,55.7916,55.84,55.7,55.863,54.413,1702886400000,719
1131,484,55.7198,55.702,55.746,55.787,55.575,1702900800000,484
1132,318,55.7521,55.746,55.753,55.8,55.615,1702915200000,318
1133,102,55.7515,55.754,55.654,55.802,55.648,1702929600000,102
1134,860,55.8904,55.65,55.883,55.962,55.65,1702944000000,860
1135,1122,55.9451,55.885,55.999,56.031,55.775,1702958400000,1122
1136,1353,55.9435,55.993,55.925,56.025,54.32,1702972800000,1353
1137,665,55.8273,55.924,55.748,55.951,55.571,1702987200000,665
1138,174,55.7273,55.747,55.733,55.9,55.63,1703001600000,174
1139,163,55.6784,55.718,55.591,55.732,55.385,1703016000000,163
1140,678,55.7885,55.588,55.754,55.95,55.588,1703030400000,678
1141,804,55.7905,55.754,55.783,55.842,55.645,1703044800000,804
1142,624,55.6977,55.775,55.747,55.889,52.733,1703059200000,624
1143,451,55.66,55.748,55.633,55.759,55.48,1703073600000,451
1144,102,55.6443,55.634,55.687,55.691,55.52,1703088000000,102
1145,208,55.6912,55.688,55.62,55.755,55.553,1703102400000,208
1146,564,55.6566,55.655,55.597,55.806,54.494,1703116800000,564
1147,1255,55.5746,55.6,55.541,55.649,55.405,1703131200000,1255
1148,934,55.4743,55.541,55.374,55.555,53.57,1703145600000,934
1149,498,55.3873,55.368,55.413,55.72,55.215,1703160000000,498
1150,176,55.4004,55.275,55.411,55.432,55.255,1703174400000,176
1151,174,55.3939,55.41,55.395,55.51,55.268,1703188800000,174
1152,714,55.36,55.26,55.347,55.51,55.13,1703203200000,714
1153,620,55.3668,55.346,55.283,55.435,55.195,1703217600000,620
1154,664,55.3539,55.288,55.455,55.496,52.005,1703232000000,664
1155,912,55.4461,55.463,55.509,55.557,55.196,1703246400000,912
1156,203,55.4838,55.508,55.448,55.513,55.305,1703260800000,203
1157,91,55.3987,55.45,55.355,55.484,55.07,1703275200000,91
1158,1,55.235,55.235,55.235,55.235,55.235,1703448000000,1
1159,4,55.3125,55.39,55.235,55.39,55.235,1703462400000,4
1160,2,55.3125,55.235,55.39,55.39,55.235,1703534400000,2
1161,462,55.1876,55.218,55.159,55.39,55.02,1703548800000,462
1162,12884,55.1566,55.216,55.266,55.291,54.766,1703563200000,12884
1163,68,54.9633,55.249,55.253,55.388,49.234,1703577600000,68
1164,867,55.3663,55.034,55.463,55.477,54.992,1703592000000,867
1165,1638,55.4546,55.453,55.441,55.481,55.431,1703606400000,1638
1166,72,55.4242,55.436,55.315,55.452,55.315,1703620800000,72
1167,618,55.5787,55.301,55.645,55.67,55.235,1703635200000,618
1168,1083,55.7538,55.647,55.613,55.863,55.304,1703649600000,1083
1169,946,55.6471,55.636,55.691,55.957,55.159,1703664000000,946
1170,1194,55.6117,55.51,55.519,55.728,55.109,1703678400000,1194
1171,354,55.5988,55.527,55.623,55.634,55.482,1703692800000,354
1172,39,55.6067,55.617,55.549,55.715,55.503,1703707200000,39
1173,699,55.419,55.54,55.47,55.755,53.062,1703721600000,699
1174,1072,55.5171,55.469,55.477,55.606,55.315,1703736000000,1072
1175,810,55.4913,55.478,55.395,55.59,52.566,1703750400000,810
1176,788,55.4047,55.388,55.387,55.475,55.285,1703764800000,788
1177,151,55.4168,55.393,55.365,55.614,55.305,1703779200000,151
1178,59,55.402,55.455,55.315,55.6,55.315,1703793600000,59
1179,751,55.3856,55.293,55.468,55.489,55.23,1703808000000,751
1180,626,55.3962,55.39,55.328,55.487,55.257,1703822400000,626
1181,981,55.3577,55.324,55.304,55.518,52.619,1703836800000,981
1182,951,55.4052,55.249,55.381,55.475,55.229,1703851200000,951
1183,275,55.3538,55.373,55.267,55.434,55.259,1703865600000,275
1184,63,55.2125,55.265,54.95,55.36,54.95,1703880000000,63
1185,1,55.25,55.25,55.25,55.25,55.25,1704052800000,1
1186,1,55.388,55.388,55.388,55.388,55.388,1704067200000,1
1187,1,55.388,55.388,55.388,55.388,55.388,1704139200000,1
1188,533,55.5054,55.405,55.573,55.586,55.242,1704153600000,533
1189,473,55.5836,55.58,55.672,55.685,55.445,1704168000000,473
1190,942,55.6157,55.679,55.618,55.683,55.505,1704182400000,942
1191,662,55.6114,55.619,55.592,55.662,55.48,1704196800000,662
1192,155,55.5755,55.589,55.583,55.6,55.48,1704211200000,155
1193,52,55.5663,55.588,55.563,55.6,55.48,1704225600000,52
1194,504,55.7318,55.564,55.681,55.805,55.55,1704240000000,504
1195,798,55.6446,55.679,55.583,55.739,55.48,1704254400000,798
1196,1012,55.6643,55.558,55.751,55.825,54.92,1704268800000,1012
1197,684,55.7647,55.754,55.802,55.845,55.593,1704283200000,684
1198,547,55.7301,55.815,55.738,55.838,55.6,1704297600000,547
1199,184,55.7401,55.739,55.673,55.775,55.63,1704312000000,184
1200,639,55.6488,55.653,55.568,55.75,55.495,1704326400000,639
1201,1134,55.5318,55.569,55.525,55.615,55.365,1704340800000,1134
1202,723,55.4923,55.522,55.536,55.565,53.779,1704355200000,723
1203,410,55.5717,55.531,55.592,55.615,55.44,1704369600000,410
1204,138,55.5721,55.589,55.574,55.589,55.475,1704384000000,138
1205,80,55.5543,55.572,55.523,55.6,55.52,1704398400000,80
1206,668,55.5575,55.511,55.682,55.682,55.39,1704412800000,668
1207,996,55.6888,55.679,55.592,55.764,55.505,1704427200000,996
1208,554,55.4992,55.592,55.52,55.592,53.856,1704441600000,554
1209,1510,55.4676,55.515,55.41,55.613,55.245,1704456000000,1510
1210,377,55.4444,55.418,55.488,55.615,55.31,1704470400000,377
1211,252,55.3867,55.484,55.442,55.61,55.087,1704484800000,252
1212,1,55.494,55.494,55.494,55.494,55.494,1704657600000,1
1213,508,55.5236,55.615,55.61,55.615,55.452,1704672000000,508
1214,572,55.606,55.611,55.688,55.696,55.485,1704686400000,572
1215,569,55.648,55.694,55.704,55.727,54.28,1704700800000,569
1216,666,55.7416,55.708,55.794,55.794,55.605,1704715200000,666
1217,311,55.7935,55.793,55.695,55.839,55.66,1704729600000,311
1218,136,55.7495,55.773,55.648,55.791,55.51,1704744000000,136
1219,827,55.6936,55.65,55.81,55.815,55.457,1704758400000,827
1220,1403,55.9359,55.799,55.915,56.07,55.755,1704772800000,1403
1221,811,56.0258,55.998,56.077,56.106,55.279,1704787200000,811
1222,698,56.0736,56.081,56.142,56.147,55.945,1704801600000,698
1223,190,56.1116,56.144,56.127,56.151,56.0,1704816000000,190
1224,45,56.1106,56.126,56.099,56.132,56.0,1704830400000,45
1225,874,56.2312,56.087,56.267,56.3,55.94,1704844800000,874
1226,1040,56.3102,56.273,56.256,56.395,56.165,1704859200000,1040
1227,510,56.2294,56.257,49.758,56.308,49.758,1704873600000,510
1228,746,56.1513,56.169,56.087,56.2,56.02,1704888000000,746
1229,211,56.1125,56.088,56.126,56.14,56.02,1704902400000,211
1230,81,56.1086,56.121,56.031,56.27,56.005,1704916800000,81
1231,682,56.1414,56.041,56.137,56.27,56.021,1704931200000,682
1232,768,56.0575,56.143,55.97,56.143,55.88,1704945600000,768
1233,538,56.0229,55.974,56.005,56.074,55.618,1704960000000,538
1234,1434,55.9658,56.005,56.057,56.099,55.393,1704974400000,1434
1235,384,56.0358,56.056,55.916,56.106,55.9,1704988800000,384
1236,173,55.9582,55.918,55.945,56.004,55.847,1705003200000,173
1237,696,55.9868,55.941,56.038,56.064,55.845,1705017600000,696
1238,727,55.8968,56.044,55.904,56.052,54.341,1705032000000,727
1239,975,55.8444,55.9,55.835,55.969,54.268,1705046400000,975
1240,850,55.7535,55.836,55.739,56.09,55.62,1705060800000,850
1241,163,55.7735,55.645,55.798,55.92,55.645,1705075200000,163
1242,206,55.8158,55.809,55.765,55.862,55.705,1705089600000,206
1243,1,55.782,55.782,55.782,55.782,55.782,1705262400000,1
1244,438,55.8627,55.915,55.905,55.915,55.815,1705276800000,438
1245,529,55.8458,55.905,55.773,55.942,55.457,1705291200000,529
1246,649,55.7674,55.772,55.813,55.85,53.908,1705305600000,649
1247,647,55.7945,55.812,55.737,55.848,55.66,1705320000000,647
1248,82,55.7244,55.737,55.691,55.757,55.63,1705334400000,82
1249,30,55.6986,55.691,55.729,55.77,55.64,1705348800000,30
1250,492,55.8737,55.72,55.914,55.942,55.7,1705363200000,492
1251,831,55.8702,55.915,55.815,55.976,55.624,1705377600000,831
1252,1464,55.8823,55.817,55.918,56.045,54.342,1705392000000,1464
1253,598,55.893,55.914,55.887,55.981,55.77,1705406400000,598
